"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[88, 1]","965148 - Theta","Student Mastery",0.0499073750147481,0.749480292125263,-1.21771524571468,-0.036077110860828,1.77201759869373,1,1286
"attributenodes[89, 1]","756269 - Theta","Student Mastery",-0.252303012856779,0.659097994810961,-1.82931726787996,-0.177238175296095,0.85437286361681,1,1383
"attributenodes[90, 1]","176072 - Theta","Student Mastery",0.715558411483551,0.787267457530592,-0.779559650310704,0.692379605493226,2.2666655172848,1,1720
"attributenodes[91, 1]","783834 - Theta","Student Mastery",0.605569006484243,0.603279681165011,-0.427950208950558,0.545987141410499,1.92925667908136,1,2787
"attributenodes[92, 1]","258406 - Theta","Student Mastery",0.65648312558079,0.779864544431819,-0.782297862139025,0.624671467438471,2.28504653024517,1.01,1849
"attributenodes[93, 1]","270727 - Theta","Student Mastery",-1.12478218531647,0.597179831681583,-2.47186818176001,-1.0584852373722,-0.127848513836433,1,3352
"attributenodes[94, 1]","580370 - Theta","Student Mastery",0.718363071704481,0.703937102995092,-0.483588338174886,0.656218191770743,2.23911047421326,1.01,2519
"attributenodes[95, 1]","095379 - Theta","Student Mastery",1.02449002400525,0.674357499542704,-0.115946669136744,0.958705393420838,2.50729987839944,1,3715
"attributenodes[96, 1]","854747 - Theta","Student Mastery",0.270127907343753,0.70505270205358,-1.29456942730633,0.269929231257654,1.63568547092059,1,1462
"attributenodes[97, 1]","609267 - Theta","Student Mastery",0.460867976278736,0.597592436637266,-0.652135517276519,0.426384815740673,1.74465515429341,1,2521
"attributenodes[98, 1]","790705 - Theta","Student Mastery",0.557066158886087,0.591064281287009,-0.476484073056821,0.512418016765001,1.81197889610959,1,3104
"attributenodes[99, 1]","142401 - Theta","Student Mastery",-0.577525705083507,0.621418203622923,-1.97800395251701,-0.523417591575214,0.575661207631715,1,1971
"attributenodes[100, 1]","449326 - Theta","Student Mastery",-1.17338658429367,0.610385170178682,-2.50790876657896,-1.10463074959874,-0.147836883316896,1,3544
"attributenodes[101, 1]","597654 - Theta","Student Mastery",-0.33341971196825,0.636866859083042,-1.70058515369723,-0.330239573534936,0.939331532610771,1,1682
"attributenodes[102, 1]","782155 - Theta","Student Mastery",0.509510201165674,0.65096759323734,-0.697436194201362,0.499822817066013,1.8336506875344,1,2031
"attributenodes[103, 1]","305000 - Theta","Student Mastery",-0.731198374625294,0.665453045344677,-2.1908957901708,-0.678107749212792,0.512720842778524,1,1911
"attributenodes[104, 1]","410083 - Theta","Student Mastery",0.961894101428859,0.661712810205263,-0.165384036814425,0.905080627203488,2.42638782549228,1,3645
"attributenodes[105, 1]","079971 - Theta","Student Mastery",1.00093030812314,0.672505013616704,-0.145658393496277,0.939413982668598,2.49596956966402,1,3433
"attributenodes[106, 1]","947778 - Theta","Student Mastery",-1.14201206701602,0.614418734260401,-2.47311178626959,-1.08242778481325,-0.0701446411360656,1,2985
"attributenodes[107, 1]","850616 - Theta","Student Mastery",-0.367843274523893,0.531334766807142,-1.52168654826212,-0.351222004241512,0.632270346742334,1,2165
"attributenodes[108, 1]","404672 - Theta","Student Mastery",0.523825977906242,0.571496845876525,-0.501913400736638,0.495566668502132,1.77957180884034,1.01,3209
"attributenodes[109, 1]","417112 - Theta","Student Mastery",1.01174452342521,0.656601320217832,-0.065618801892727,0.932425485131945,2.42676975695325,1,3556
"attributenodes[110, 1]","915048 - Theta","Student Mastery",0.541390001911176,0.570927180177784,-0.474477770997341,0.494495518215061,1.80030930319934,1,3239
"attributenodes[111, 1]","542098 - Theta","Student Mastery",-0.0220619403679898,0.56247679507919,-1.14986985699856,-0.0212189804113825,1.14025577421401,1,1996
"attributenodes[112, 1]","665628 - Theta","Student Mastery",0.701046830372358,0.60451378548272,-0.296798148365739,0.630102582370402,2.09689630641936,1,3350
"attributenodes[113, 1]","591881 - Theta","Student Mastery",-0.0147643689971085,0.734637097640626,-1.59428998724331,-0.0216107430042334,1.48252441619915,1,1310
"attributenodes[114, 1]","648827 - Theta","Student Mastery",-1.12942951218628,0.61707035702362,-2.47857307493619,-1.07529531561795,-0.0563670401349083,1,2970
"attributenodes[115, 1]","989284 - Theta","Student Mastery",1.00355013048218,0.676267578030973,-0.104420021294327,0.925353822679364,2.48348695414395,1,3741
"attributenodes[116, 1]","120734 - Theta","Student Mastery",-0.578778751462524,0.651122547846847,-2.00776163998108,-0.527502696876812,0.653121959688276,1,1769
"attributenodes[117, 1]","108857 - Theta","Student Mastery",-0.508186547665634,0.494262924354598,-1.57237369882412,-0.478545504030868,0.40058126500284,1,2526
